Product Link,Product Name,Visual Value
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411222093";"0192411222093"),The Runaway Bootcut Jeans,Wide
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411253844";"0192411253844"),The Insider High-Rise Step-Hem Stretch Crop Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411253844";"0192411253844"),The Insider High-Rise Step-Hem Stretch Crop Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411255404";"0192411255404"),The Weekender Mid-Rise Flare Jeans,Wide
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411288921";"0192411288921"),The Insider Crop Step Fray Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411294823";"0192411294823"),The Hustler Ankle Fray Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411299262";"0192411299262"),The Mid-Rise Dazzler Ankle Jeans,LowRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411299262";"0192411299262"),The Mid-Rise Dazzler Ankle Jeans,Skinny
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411299262";"0192411299262"),The Mid-Rise Dazzler Ankle Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411307219";"0192411307219"),The Stunner Frayed Step-Hem Stretch Skinny Ankle Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411314347";"0192411314347"),The Hustler Ankle-Crop Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411314347";"0192411314347"),The Hustler Ankle-Crop Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411314941";"0192411314941"),The High-Waisted Looker Jeans,LowRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411315924";"0192411315924"),Looker Distressed Stretch Skinny Crop Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411325954";"0192411325954"),The Insider Crop Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411325954";"0192411325954"),The Insider Crop Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411341343";"0192411341343"),The Dazzler Mid-Rise Ankle Jeans,LowRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411341343";"0192411341343"),The Dazzler Mid-Rise Ankle Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411353988";"0192411353988"),Rider High-Waisted Ankle Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411353988";"0192411353988"),Rider High-Waisted Ankle Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411367039";"0192411367039"),The Dazzler Ankle-Length Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411393083";"0192411393083"),The Insider Frayed Ankle Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411393083";"0192411393083"),The Insider Frayed Ankle Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411393922";"0192411393922"),The Tomcat Mid-Rise Stretch Crop Flare Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411393922";"0192411393922"),The Tomcat Mid-Rise Stretch Crop Flare Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411393922";"0192411393922"),The Tomcat Mid-Rise Stretch Crop Flare Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411426699";"0192411426699"),The Weekender Mid-Rise Stretch Flare Fray Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411429027";"0192411429027"),The Dazzler Mid-Rise Stretch Straight-Leg Ankle Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411453459";"0192411453459"),The Rambler High-Rise Stretch Straight-Leg Ankle Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411453459";"0192411453459"),The Rambler High-Rise Stretch Straight-Leg Ankle Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411484897";"0192411484897"),The Weekender High-Rise Stretch Flare Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411484897";"0192411484897"),The Weekender High-Rise Stretch Flare Jeans,Wide
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411485498";"0192411485498"),The Tomcat Ankle Straight Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411486211";"0192411486211"),The Dazzler Printed Skinny Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411496678";"0192411496678"),The Tomcat Cropped Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411496678";"0192411496678"),The Tomcat Cropped Jeans,Skinny
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411496678";"0192411496678"),The Tomcat Cropped Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411496890";"0192411496890"),Weekender Fray Mid-Rise Flared Jeans,Skinny
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411508593";"0192411508593"),The Maven Distressed Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411511333";"0192411511333"),The Hustler Roller Skimp Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411514570";"0192411514570"),The Weekender Fray Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411514570";"0192411514570"),The Weekender Fray Jeans,Wide
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411518257";"0192411518257"),The Wrapper Elasticized Ankle Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411518257";"0192411518257"),The Wrapper Elasticized Ankle Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411518370";"0192411518370"),Hiker Hover High-Rise Stretch Straight Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411518370";"0192411518370"),Hiker Hover High-Rise Stretch Straight Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411518974";"0192411518974"),The Hustler Flood Ankle Flared Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411518974";"0192411518974"),The Hustler Flood Ankle Flared Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411518974";"0192411518974"),The Hustler Flood Ankle Flared Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411521066";"0192411521066"),The Tomcat Roller High-Rise Wide-Leg Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411523763";"0192411523763"),Twizzy High-Rise Utility Ankle Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411523763";"0192411523763"),Twizzy High-Rise Utility Ankle Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411523763";"0192411523763"),Twizzy High-Rise Utility Ankle Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411524005";"0192411524005"),The Insider Frayed-Hem Cropped Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411524005";"0192411524005"),The Insider Frayed-Hem Cropped Jeans,Skinny
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411524005";"0192411524005"),The Insider Frayed-Hem Cropped Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411539610";"0192411539610"),The Hustler Ankle Frayed Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411539733";"0192411539733"),The Weekender Flared Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411539856";"0192411539856"),The Dazzler Mid-Rise Straight-Leg Ankle Jeans,Skinny
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411539856";"0192411539856"),The Dazzler Mid-Rise Straight-Leg Ankle Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411540098";"0192411540098"),The Rambler Flared Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411540098";"0192411540098"),The Rambler Flared Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411540210";"0192411540210"),The Down-Low Weekender Flared Jeans,Wide
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411540937";"0192411540937"),The Insider Ankle-Crop Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411540937";"0192411540937"),The Insider Ankle-Crop Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411541293";"0192411541293"),The Rascal Ankle-Crop Skinny Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411541293";"0192411541293"),The Rascal Ankle-Crop Skinny Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411541538";"0192411541538"),The Tripper Ankle-Crop Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411541538";"0192411541538"),The Tripper Ankle-Crop Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411542016";"0192411542016"),The Dazzler Ankle-Crop Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411542856";"0192411542856"),The Hustler Flared Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411542856";"0192411542856"),The Hustler Flared Jeans,Wide
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411544058";"0192411544058"),Rider High-Waisted Ankle-Crop Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411544058";"0192411544058"),Rider High-Waisted Ankle-Crop Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411545130";"0192411545130"),Lace-Up Stretch Flare Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411545130";"0192411545130"),Lace-Up Stretch Flare Jeans,Skinny
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411553128";"0192411553128"),The Weekender Flared Mid-Rise Jeans,Wide
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411568368";"0192411568368"),Smokin Double High-Rise Heel Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411568849";"0192411568849"),The Buckle Bunny Rider High-Rise Skinny Ankle Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411568849";"0192411568849"),The Buckle Bunny Rider High-Rise Skinny Ankle Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411568849";"0192411568849"),The Buckle Bunny Rider High-Rise Skinny Ankle Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411569082";"0192411569082"),The Hustler Roller Flare Jeans,Wide
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411569440";"0192411569440"),Scrapper Cuff Crop Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411569563";"0192411569563"),The Rider Mid-Rise Ankle Jeans,LowRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411569563";"0192411569563"),The Rider Mid-Rise Ankle Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411569686";"0192411569686"),The Rider Leopard Mid-Rise Crop Jeans,Skinny
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411569686";"0192411569686"),The Rider Leopard Mid-Rise Crop Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411570163";"0192411570163"),The Roller Prep Flare Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411570163";"0192411570163"),The Roller Prep Flare Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411571771";"0192411571771"),The Rambler High-Rise Wide-Leg Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411571771";"0192411571771"),The Rambler High-Rise Wide-Leg Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411572013";"0192411572013"),The Mid-Rise Dazzler Ankle Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411572730";"0192411572730"),The Hustler Ankle Jeans,Skinny
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411572730";"0192411572730"),The Hustler Ankle Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411572853";"0192411572853"),The Insider Mid-Rise Stretch Crop Fray Step-Hem Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411573331";"0192411573331"),The Insider Mid-Rise Slim-Fit Crop Jeans,Skinny
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411573331";"0192411573331"),The Insider Mid-Rise Slim-Fit Crop Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411573331";"0192411573331"),The Insider Mid-Rise Slim-Fit Crop Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411574772";"0192411574772"),The Stunner Zip Ankle Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411575137";"0192411575137"),Tripper High-Rise Stretch Ankle Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411575137";"0192411575137"),Tripper High-Rise Stretch Ankle Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411575250";"0192411575250"),The Insider Mid-Rise Stretch Ankle Fray Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411575373";"0192411575373"),The Tomcat Frayed Crop Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411576332";"0192411576332"),The Dagger Flood High-Rise Straight-Leg Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411576332";"0192411576332"),The Dagger Flood High-Rise Straight-Leg Jeans,Wide
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411576455";"0192411576455"),Super Cruiser Flare Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411579852";"0192411579852"),Weekender Skimp High-Rise Stretch Flare Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411579852";"0192411579852"),Weekender Skimp High-Rise Stretch Flare Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411579975";"0192411579975"),Weekender Skimp High-Rise Stretch Flare Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411579975";"0192411579975"),Weekender Skimp High-Rise Stretch Flare Jeans,Skinny
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411579975";"0192411579975"),Weekender Skimp High-Rise Stretch Flare Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411583453";"0192411583453"),The Lasso Mid-Rise Stretch Wide-Leg Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411589776";"0192411589776"),The Hustler Ankle Frayed Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411591588";"0192411591588"),The Rambler High-Rise Stretch Ankle Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411591588";"0192411591588"),The Rambler High-Rise Stretch Ankle Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411593230";"0192411593230"),Roller Flared Patch-Pocket Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411593230";"0192411593230"),Roller Flared Patch-Pocket Jeans,Wide
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411594817";"0192411594817"),The Dodger Flood Mid-Rise Stretch Wide-Leg Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411595418";"0192411595418"),The Hustler High-Rise Flared Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411595418";"0192411595418"),The Hustler High-Rise Flared Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411601935";"0192411601935"),The Private Double Pocket Skimp High-Rise Stretch Tapered Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411601935";"0192411601935"),The Private Double Pocket Skimp High-Rise Stretch Tapered Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411602055";"0192411602055"),The Thrasher Flood High-Rise Stretch Cropped Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411602055";"0192411602055"),The Thrasher Flood High-Rise Stretch Cropped Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411602826";"0192411602826"),The Half Pipe High-Rise Straight-Leg Ankle Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411602826";"0192411602826"),The Half Pipe High-Rise Straight-Leg Ankle Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411602949";"0192411602949"),Tripper High-Rise Straight-Leg Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411602949";"0192411602949"),Tripper High-Rise Straight-Leg Jeans,Skinny
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411603304";"0192411603304"),The Tomcat Mid-Rise Stretch Skinny Fray Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411619688";"0192411619688"),The Runaway Mid-Rise Stretch Kick-Flare Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411620820";"0192411620820"),Looker High-Rise Stretch Skinny Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411627676";"0192411627676"),The Dodger High-Rise Wide-Leg Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192411627676";"0192411627676"),The Dodger High-Rise Wide-Leg Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192485989328";"0192485989328"),Classic High-Rise Crop Wide-Leg Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192485989328";"0192485989328"),Classic High-Rise Crop Wide-Leg Jeans,FullLength
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192521297424";"0192521297424"),River High-Rise Two-Tone Stretch Straight-Leg Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192521297424";"0192521297424"),River High-Rise Two-Tone Stretch Straight-Leg Jeans,Skinny
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192521300933";"0192521300933"),Trevor Sequin-Embellished Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192521300933";"0192521300933"),Trevor Sequin-Embellished Jeans,Straight
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192521308335";"0192521308335"),River High-Rise Straight-Fit Jeans,MidRise
=HYPERLINK("https://pim-maestro-v2-dev.app-play.salesfloor.net/product-inventory-management/Saks-Jeans-5-rasa/0192521308335";"0192521308335"),River High-Rise Straight-Fit Jeans,Skinny
